Date,Open,High,Low,Close,Adj Close,Volume
1997-03-03,6125.000000,6146.000000,6116.899902,6146.000000,6146.000000,973400
1997-03-04,6148.399902,6169.100098,6144.799805,6155.100098,6155.100098,1047800
1997-03-05,6164.399902,6207.500000,6162.500000,6203.100098,6203.100098,1153900
1997-03-06,6220.600098,6222.899902,6211.200195,6214.700195,6214.700195,1141800
1997-03-07,6229.299805,6277.399902,6229.299805,6268.399902,6268.399902,1123200
1997-03-10,6278.600098,6333.299805,6274.799805,6332.899902,6332.899902,859800
1997-03-11,6348.000000,6348.000000,6299.500000,6305.500000,6305.500000,1254300
1997-03-12,6283.600098,6283.600098,6251.500000,6257.200195,6257.200195,1009100
1997-03-13,6212.899902,6219.000000,6162.799805,6165.899902,6165.899902,892800
1997-03-14,6183.000000,6197.700195,6176.799805,6197.700195,6197.700195,750900
1997-03-17,6161.100098,6167.399902,6123.600098,6154.500000,6154.500000,898500
1997-03-18,6153.299805,6153.299805,6126.600098,6129.299805,6129.299805,1054100
1997-03-19,6122.899902,6122.899902,6081.700195,6089.000000,6089.000000,916100
1997-03-20,6080.200195,6080.200195,6050.600098,6055.299805,6055.299805,827700
1997-03-21,6057.200195,6075.200195,6049.000000,6074.799805,6074.799805,1020400
1997-03-24,6090.799805,6144.299805,6087.500000,6144.299805,6144.299805,906100
1997-03-25,6154.600098,6166.899902,6131.899902,6143.799805,6143.799805,888600
1997-03-26,6134.399902,6142.399902,6119.000000,6122.799805,6122.799805,988000
1997-03-27,6108.600098,6108.600098,5931.600098,5931.799805,5931.799805,994400
1997-03-28,null,null,null,null,null,null
1997-03-31,5907.399902,5908.799805,5808.500000,5850.200195,5850.200195,754000
1997-04-01,5840.299805,5900.399902,5840.299805,5900.399902,5900.399902,855000
1997-04-02,5896.799805,5901.700195,5828.899902,5849.100098,5849.100098,931300
1997-04-03,5863.899902,5870.600098,5805.399902,5826.600098,5826.600098,990900
1997-04-04,5790.000000,5818.100098,5781.799805,5817.299805,5817.299805,870200
1997-04-07,5844.899902,5851.799805,5831.299805,5840.799805,5840.799805,854800
1997-04-08,5828.899902,5828.899902,5806.000000,5821.000000,5821.000000,852200
1997-04-09,5843.899902,5843.899902,5792.700195,5798.700195,5798.700195,66890000
1997-04-10,5796.399902,5805.600098,5790.000000,5790.100098,5790.100098,50332000
1997-04-11,5731.799805,5731.799805,5683.399902,5683.600098,5683.600098,62236400
1997-04-14,5676.399902,5682.000000,5658.000000,5679.299805,5679.299805,39562800
1997-04-15,5723.000000,5743.600098,5716.299805,5743.600098,5743.600098,51286100
1997-04-16,5727.000000,5799.100098,5727.000000,5798.799805,5798.799805,51955100
1997-04-17,5801.799805,5843.000000,5801.799805,5828.600098,5828.600098,57813800
1997-04-18,5839.899902,5839.899902,5826.200195,5826.299805,5826.299805,44957700
1997-04-21,5832.100098,5839.600098,5791.299805,5797.700195,5797.700195,36359600
1997-04-22,5802.700195,5855.399902,5797.000000,5855.399902,5855.399902,55349400
1997-04-23,5868.100098,5881.700195,5860.100098,5874.100098,5874.100098,64712800
1997-04-24,5906.299805,5906.299805,5854.700195,5864.799805,5864.799805,67472700
1997-04-25,5856.200195,5856.200195,5830.399902,5835.299805,5835.299805,48079000
1997-04-28,5823.799805,5836.299805,5814.899902,5835.600098,5835.600098,47461600
1997-04-29,5895.600098,5909.000000,5881.600098,5903.600098,5903.600098,62187600
1997-04-30,5890.100098,5976.600098,5890.100098,5976.600098,5976.600098,62071600
1997-05-01,5973.299805,6010.100098,5973.299805,6009.899902,6009.899902,66754700
1997-05-02,6046.600098,6107.000000,6046.600098,6106.899902,6106.899902,73934700
1997-05-05,6107.700195,6153.600098,6102.100098,6150.700195,6150.700195,50203800
1997-05-06,6129.700195,6142.899902,6118.700195,6130.000000,6130.000000,8414200
1997-05-07,6128.700195,6132.500000,6120.399902,6121.500000,6121.500000,71153000
1997-05-08,6115.899902,6197.299805,6115.899902,6157.399902,6157.399902,65759600
1997-05-09,6212.399902,6229.500000,6191.000000,6229.500000,6229.500000,66326000
1997-05-12,6239.000000,6277.299805,6239.000000,6272.600098,6272.600098,53685600
1997-05-13,6275.899902,6275.899902,6247.799805,6249.200195,6249.200195,57888000
1997-05-14,6275.200195,6276.700195,6245.600098,6248.200195,6248.200195,57907900
1997-05-15,6244.000000,6276.700195,6239.899902,6276.700195,6276.700195,55942000
1997-05-16,6258.000000,6258.899902,6236.500000,6247.399902,6247.399902,47438500
1997-05-19,null,null,null,null,null,null
1997-05-20,6233.500000,6260.100098,6213.200195,6260.100098,6260.100098,49461000
1997-05-21,6289.399902,6307.100098,6272.799805,6307.100098,6307.100098,57673500
1997-05-22,6323.799805,6336.000000,6309.899902,6336.000000,6336.000000,50088200
1997-05-23,6368.799805,6423.899902,6366.000000,6421.500000,6421.500000,61846500
1997-05-26,6421.500000,6491.399902,6421.500000,6491.100098,6491.100098,593500
1997-05-27,6459.100098,6459.100098,6420.700195,6442.500000,6442.500000,55749300
1997-05-28,6440.000000,6440.000000,6377.799805,6389.000000,6389.000000,48576700
1997-05-29,6390.899902,6390.899902,6363.299805,6370.299805,6370.299805,43548300
1997-05-30,6316.000000,6383.700195,6316.000000,6382.100098,6382.100098,53870500
1997-06-02,6403.399902,6409.600098,6388.799805,6406.100098,6406.100098,37359300
1997-06-03,6409.799805,6437.399902,6409.299805,6432.700195,6432.700195,50699400
1997-06-04,6423.700195,6444.299805,6423.700195,6428.600098,6428.600098,59722000
1997-06-05,6437.799805,6474.600098,6437.799805,6449.500000,6449.500000,56900600
1997-06-06,6463.100098,6498.500000,6461.000000,6492.100098,6492.100098,56800000
1997-06-09,6501.899902,6507.100098,6464.500000,6467.399902,6467.399902,53460900
1997-06-10,6480.899902,6487.700195,6458.899902,6473.000000,6473.000000,71938900
1997-06-11,6465.899902,6471.200195,6453.299805,6459.500000,6459.500000,55178300
1997-06-12,6467.799805,6515.600098,6467.799805,6515.600098,6515.600098,55438300
1997-06-13,6527.799805,6554.100098,6527.799805,6550.600098,6550.600098,61474700
1997-06-16,6557.000000,6557.000000,6537.500000,6537.500000,6537.500000,48131800
1997-06-17,6523.899902,6543.299805,6517.000000,6532.299805,6532.299805,49241000
1997-06-18,6511.799805,6522.299805,6498.100098,6498.100098,6498.100098,50082800
1997-06-19,6524.200195,6534.799805,6512.700195,6512.700195,6512.700195,64522400
1997-06-20,6523.200195,6528.700195,6508.799805,6511.399902,6511.399902,55511900
1997-06-23,6491.899902,6510.600098,6437.700195,6437.700195,6437.700195,52376800
1997-06-24,6463.500000,6491.000000,6449.100098,6491.000000,6491.000000,54376600
1997-06-25,6515.700195,6533.799805,6493.500000,6515.100098,6515.100098,65103300
1997-06-26,6486.799805,6495.200195,6449.299805,6453.700195,6453.700195,60549900
1997-06-27,6448.799805,6448.799805,6423.899902,6426.399902,6426.399902,65159900
1997-06-30,6432.600098,6437.700195,6404.899902,6437.700195,6437.700195,25435500
1997-07-01,null,null,null,null,null,null
1997-07-02,6471.500000,6549.000000,6471.500000,6549.000000,6549.000000,54370800
1997-07-03,6610.100098,6615.399902,6578.399902,6588.000000,6588.000000,54873600
1997-07-04,6588.000000,6588.000000,6558.600098,6585.399902,6585.399902,692500
1997-07-07,6562.600098,6570.799805,6525.500000,6529.100098,6529.100098,61381000
1997-07-08,6540.600098,6581.899902,6532.799805,6580.799805,6580.799805,59811200
1997-07-09,6596.000000,6607.100098,6559.899902,6574.600098,6574.600098,68296600
1997-07-10,6583.899902,6596.600098,6569.299805,6592.899902,6592.899902,62879200
1997-07-11,6600.899902,6633.100098,6600.899902,6626.399902,6626.399902,56888200
1997-07-14,6639.799805,6650.700195,6624.000000,6639.600098,6639.600098,52675300
1997-07-15,6644.899902,6655.899902,6616.299805,6655.899902,6655.899902,56572000
1997-07-16,6705.799805,6746.200195,6698.100098,6744.799805,6744.799805,64230000
1997-07-17,6744.600098,6765.100098,6738.899902,6755.100098,6755.100098,61027000
1997-07-18,6739.899902,6751.799805,6700.100098,6738.200195,6738.200195,48543900
1997-07-21,6697.299805,6697.299805,6641.200195,6647.399902,6647.399902,38880000
