date,value,volume
2009-08-24,24.77,329078.0
2009-08-21,24.75,247009.0
2009-08-20,24.4,226602.0
2009-08-19,24.19,676764.0
2009-08-18,23.94,561203.0
2009-08-17,23.15,304215.0
2009-08-14,23.93,400039.0
2009-08-13,23.78,718783.0
2009-08-12,23.89,526831.0
2009-08-11,22.51,371031.0
2009-08-10,22.78,388587.0
2009-08-07,22.88,348596.0
2009-08-06,22.5,385597.0
2009-08-05,22.9,442799.0
2009-08-04,22.94,439997.0
2009-07-31,22.0,218185.0
2009-07-30,21.46,266838.0
2009-07-29,20.71,495572.0
2009-07-28,21.65,349143.0
2009-07-27,22.45,323099.0
2009-07-24,21.8,246454.0
2009-07-23,21.65,233631.0
2009-07-22,21.33,278280.0
2009-07-21,21.46,726755.0
2009-07-20,20.89,268475.0
2009-07-17,20.61,648860.0
2009-07-16,20.83,625614.0
2009-07-15,20.48,550761.0
2009-07-14,19.77,473617.0
2009-07-13,19.79,513256.0
2009-07-10,19.31,385743.0
2009-07-09,19.04,399261.0
2009-07-08,18.34,642410.0
2009-07-07,18.62,289174.0
2009-07-06,18.8,496153.0
2009-07-03,18.95,75581.0
2009-07-02,19.25,420654.0
2009-06-30,19.59,319784.0
2009-06-29,19.46,167732.0
2009-06-26,19.6,356357.0
2009-06-25,19.66,319581.0
2009-06-24,18.8,498186.0
2009-06-23,17.8,671759.0
2009-06-22,17.69,485759.0
2009-06-19,18.29,793268.0
2009-06-18,18.75,533146.0
2009-06-17,18.94,477066.0
2009-06-16,19.45,572860.0
2009-06-15,19.38,244137.0
2009-06-12,19.92,813846.0
2009-06-11,19.9,351047.0
2009-06-10,19.44,232378.0
2009-06-09,19.09,479520.0
2009-06-08,18.98,520218.0
2009-06-05,19.47,201333.0
2009-06-04,19.14,242801.0
2009-06-03,18.93,410215.0
2009-06-02,19.51,326462.0
2009-06-01,20.05,303656.0
2009-05-29,19.55,537839.0
2009-05-28,19.25,417286.0
2009-05-27,18.61,702306.0
2009-05-26,19.12,571600.0
2009-05-25,18.66,91769.0
2009-05-22,18.55,640590.0
2009-05-21,18.16,482395.0
2009-05-20,18.77,339833.0
2009-05-19,18.68,387386.0
2009-05-15,17.3,260017.0
2009-05-14,17.54,312673.0
2009-05-13,17.45,435509.0
2009-05-12,18.24,278498.0
2009-05-11,18.07,276296.0
2009-05-08,18.6,372932.0
2009-05-07,17.81,373900.0
2009-05-06,18.33,520364.0
2009-05-05,18.04,325721.0
2009-05-04,18.09,311207.0
2009-05-01,17.5,390343.0
2009-04-30,16.5,461465.0
2009-04-29,16.94,271719.0
2009-04-28,16.56,152097.0
2009-04-27,16.79,239315.0
2009-04-24,17.11,377674.0
2009-04-23,16.51,275210.0
2009-04-22,16.47,379568.0
2009-04-21,15.88,309000.0
2009-04-20,15.5,456276.0
2009-04-17,16.46,322029.0
2009-04-16,16.05,556848.0
2009-04-15,15.1,357010.0
2009-04-14,15.27,670856.0
2009-04-13,15.81,358256.0
2009-04-09,16.1,319087.0
2009-04-08,15.82,536608.0
2009-04-07,15.49,261624.0
2009-04-06,15.97,205261.0
2009-04-03,16.17,421216.0
2009-04-02,16.37,763493.0
2009-04-01,15.45,408473.0
2009-03-31,15.1,762714.0
2009-03-30,14.79,585256.0
2009-03-27,15.63,476967.0
2009-03-26,15.95,761529.0
2009-03-25,15.2,590167.0
2009-03-24,15.18,391004.0
2009-03-23,15.58,2284160.0
2009-03-20,15.6,1269729.0
2009-03-19,15.52,735445.0
2009-03-18,14.5,516130.0
2009-03-17,14.69,620891.0
2009-03-16,13.5,613995.0
2009-03-13,12.71,625804.0
2009-03-12,13.21,393823.0
2009-03-11,11.94,296547.0
2009-03-10,12.25,540935.0
2009-03-09,11.95,473916.0
2009-03-06,11.49,339862.0
2009-03-05,11.41,293980.0
2009-03-04,12.36,1039416.0
2009-03-03,10.89,689793.0
2009-03-02,10.9,640616.0
2009-02-27,11.69,485134.0
2009-02-26,11.66,737171.0
2009-02-25,11.25,383902.0
2009-02-24,11.09,619371.0
2009-02-23,10.37,487173.0
2009-02-20,11.45,909884.0
2009-02-19,12.09,1190683.0
2009-02-18,11.67,841459.0
2009-02-17,12.36,486997.0
2009-02-13,13.21,774206.0
2009-02-12,13.03,766058.0
2009-02-11,13.3,432034.0
2009-02-10,13.15,395357.0
2009-02-09,13.65,802033.0
2009-02-06,13.31,1223515.0
2009-02-05,13.2,1012714.0
2009-02-04,13.8,790171.0
2009-02-03,13.9,992533.0
2009-02-02,13.9,666753.0
2009-01-30,14.3,438873.0
2009-01-29,14.85,563751.0
2009-01-28,15.8,560854.0
2009-01-27,16.54,736538.0
2009-01-26,16.5,764838.0
2009-01-23,16.34,705733.0
2009-01-22,14.94,418534.0
2009-01-21,15.49,445576.0
2009-01-20,14.73,300090.0
2009-01-19,15.47,71891.0
2009-01-16,15.64,451763.0
2009-01-15,15.48,603987.0
2009-01-14,15.11,489543.0
2009-01-13,15.47,880474.0
2009-01-12,14.9,375534.0
2009-01-09,16.22,381931.0
2009-01-08,16.4,327319.0
2009-01-07,16.4,571129.0
2009-01-06,16.92,415297.0
2009-01-05,15.95,336027.0
2009-01-02,15.67,209570.0
2008-12-31,14.65,237359.0
2008-12-30,14.1,154282.0
2008-12-29,14.15,383534.0
2008-12-24,12.96,148517.0
2008-12-23,13.15,331229.0
2008-12-22,13.07,502710.0
2008-12-19,13.92,428125.0
2008-12-18,13.82,947050.0
2008-12-17,14.85,4407.0
2008-12-16,15.1,513910.0
2008-12-15,15.18,525193.0
2008-12-12,15.09,393923.0
2008-12-11,15.2,730789.0
2008-12-10,15.1,479897.0
2008-12-09,14.8,476780.0
2008-12-08,14.99,541632.0
2008-12-05,13.46,752957.0
2008-12-04,14.9,741882.0
2008-12-03,16.76,287439.0
2008-12-02,16.39,608384.0
2008-12-01,16.56,735352.0
2008-11-28,18.6,333212.0
2008-11-27,19.45,148060.0
2008-11-26,19.2,430143.0
2008-11-25,18.36,486283.0
2008-11-24,17.9,326169.0
2008-11-21,16.38,556632.0
2008-11-20,15.18,635159.0
2008-11-19,18.0,271592.0
2008-11-18,18.42,354932.0
2008-11-17,18.58,410546.0
2008-11-14,19.8,450477.0
2008-11-13,18.85,624766.0
2008-11-12,17.0,306479.0
2008-11-11,18.2,351940.0
2008-11-10,18.75,265983.0
2008-11-07,18.72,325068.0
2008-11-06,19.0,309286.0
2008-11-05,20.26,193504.0
2008-11-04,21.28,343403.0
2008-11-03,20.1,377306.0
2008-10-31,20.6,448782.0
2008-10-30,20.37,481119.0
2008-10-29,20.06,494797.0
2008-10-28,18.7,392341.0
2008-10-27,18.4,353198.0
2008-10-24,19.72,683929.0
2008-10-23,19.43,493588.0
2008-10-22,19.18,583880.0
2008-10-21,20.97,737308.0
2008-10-20,21.79,428419.0
2008-10-17,18.7,592458.0
2008-10-16,17.02,749250.0
2008-10-15,16.79,414026.0
2008-10-14,18.5,987296.0
2008-10-10,16.6,652217.0
2008-10-09,16.97,792736.0
2008-10-08,18.3,1300391.0
2008-10-07,19.6,772312.0
2008-10-06,20.8,1172187.0
2008-10-03,23.17,409920.0
2008-10-02,25.12,564742.0
2008-10-01,26.56,336079.0
2008-09-30,25.73,559728.0
2008-09-29,24.54,750842.0
2008-09-26,26.79,445696.0
2008-09-25,28.72,258009.0
2008-09-24,27.81,314554.0
2008-09-23,27.95,440880.0
2008-09-22,28.0,333686.0
2008-09-19,27.33,564539.0
2008-09-18,25.49,790807.0
2008-09-17,26.5,750521.0
2008-09-16,26.02,958914.0
2008-09-15,26.5,499017.0
2008-09-12,27.42,338566.0
2008-09-11,27.3,527455.0
2008-09-10,27.41,682797.0
2008-09-09,26.25,555607.0
2008-09-08,28.98,908852.0
2008-09-05,30.1,460907.0
2008-09-04,29.58,605862.0
2008-09-03,29.48,559932.0
2008-09-02,31.1,826690.0
2008-08-29,32.5,226267.0
2008-08-28,31.82,318929.0
2008-08-27,31.28,268269.0
2008-08-26,30.7,268489.0
2008-08-25,29.84,167549.0
2008-08-22,30.0,211099.0
2008-08-21,31.0,459110.0
2008-08-20,30.65,772104.0
2008-08-19,28.83,318907.0
2008-08-18,28.78,180771.0
2008-08-15,28.72,388225.0
2008-08-14,30.15,222482.0
2008-08-13,30.71,732859.0
2008-08-12,29.45,261561.0
2008-08-11,29.45,746873.0
2008-08-08,30.35,305799.0
2008-08-07,30.84,204316.0
2008-08-06,30.4,579590.0
2008-08-05,29.56,655427.0
2008-08-01,31.52,369339.0
2008-07-31,31.49,447517.0
2008-07-30,32.25,491620.0
2008-07-29,29.88,596746.0
2008-07-28,30.29,432901.0
2008-07-25,29.65,225344.0
2008-07-24,29.27,431700.0
2008-07-23,30.08,712239.0
2008-07-22,29.87,502662.0
2008-07-21,30.5,382902.0
2008-07-18,29.89,327062.0
2008-07-17,28.8,564193.0
2008-07-16,29.9,1020414.0
2008-07-15,31.78,429060.0
2008-07-14,32.0,462383.0
2008-07-11,32.01,455606.0
2008-07-10,31.05,541635.0
2008-07-09,30.53,360024.0
2008-07-08,30.15,1164314.0
2008-07-07,31.55,761961.0
2008-07-04,32.61,216363.0
2008-07-03,33.1,749981.0
2008-07-02,33.41,551883.0
2008-06-30,34.79,496264.0
2008-06-27,34.64,796642.0
2008-06-26,33.47,620713.0
2008-06-25,32.97,820676.0
2008-06-24,33.24,561313.0
2008-06-23,34.47,682854.0
2008-06-20,33.11,865244.0
2008-06-19,32.56,531163.0
2008-06-18,33.1,759329.0
2008-06-17,32.95,496436.0
2008-06-16,32.97,468995.0
2008-06-13,32.88,632329.0
2008-06-12,31.92,315776.0
2008-06-11,32.0,395597.0
2008-06-10,31.86,464755.0
2008-06-09,31.95,345116.0
2008-06-06,32.95,878085.0
2008-06-05,31.74,1433522.0
2008-06-04,28.81,434994.0
2008-06-03,29.05,584489.0
2008-06-02,29.8,408225.0
2008-05-30,28.95,584964.0
2008-05-29,29.02,795036.0
2008-05-28,29.16,939369.0
2008-05-27,28.34,565644.0
2008-05-26,29.39,223743.0
2008-05-23,29.3,369378.0
2008-05-22,29.6,728577.0
2008-05-21,29.71,725908.0
2008-05-20,29.95,685294.0
2008-05-16,29.04,597086.0
2008-05-15,28.3,665993.0
2008-05-14,28.16,388690.0
2008-05-13,27.69,537235.0
2008-05-12,27.23,383112.0
2008-05-09,27.4,732844.0
2008-05-08,26.78,289379.0
2008-05-07,26.65,434283.0
2008-05-06,26.73,425695.0
2008-05-05,26.29,511783.0
2008-05-02,25.36,395057.0
2008-05-01,24.92,382276.0
2008-04-30,25.23,464868.0
2008-04-29,25.14,260436.0
2008-04-28,25.95,376107.0
2008-04-25,25.51,342392.0
2008-04-24,24.55,887189.0
2008-04-23,25.41,724753.0
2008-04-22,26.09,440032.0
2008-04-21,26.12,509012.0
2008-04-18,25.25,667531.0
2008-04-17,24.88,473523.0
2008-04-16,24.74,387649.0
2008-04-15,24.65,820640.0
2008-04-14,24.08,547795.0
2008-04-11,23.75,607641.0
2008-04-10,23.73,638749.0
2008-04-09,23.52,620771.0
2008-04-08,23.94,305230.0
2008-04-07,23.77,327167.0
2008-04-04,23.5,210843.0
2008-04-03,22.96,174685.0
2008-04-02,23.46,262445.0
2008-04-01,22.73,378860.0
2008-03-31,22.78,207959.0
2008-03-28,22.9,222886.0
2008-03-27,23.05,245324.0
2008-03-26,22.85,771744.0
2008-03-25,22.72,737735.0
2008-03-24,22.4,346372.0
2008-03-20,21.64,449837.0
2008-03-19,21.82,438097.0
2008-03-18,22.84,530229.0
2008-03-17,22.05,650449.0
2008-03-14,22.47,690495.0
2008-03-13,22.7,975123.0
2008-03-12,21.85,881546.0
2008-03-11,21.3,429453.0
2008-03-10,20.98,342592.0
2008-03-07,20.99,317254.0
2008-03-06,21.0,365087.0
2008-03-05,21.25,376914.0
2008-03-04,20.49,390822.0
2008-03-03,20.81,262027.0
2008-02-29,21.23,323326.0
2008-02-28,21.4,496107.0
2008-02-27,21.19,560661.0
2008-02-26,21.4,969456.0
2008-02-25,21.44,683120.0
2008-02-22,20.5,370543.0
2008-02-21,19.75,410044.0
2008-02-20,19.61,448614.0
2008-02-19,19.2,242576.0
2008-02-15,18.9,209628.0
2008-02-14,18.98,288966.0
2008-02-13,18.74,163249.0
2008-02-12,18.37,141309.0
2008-02-11,18.35,239738.0
2008-02-08,18.21,271493.0
2008-02-07,17.95,133995.0
2008-02-06,17.73,430325.0
2008-02-05,17.93,424438.0
2008-02-04,18.17,384358.0
2008-02-01,18.25,472829.0
2008-01-31,18.07,474872.0
2008-01-30,18.1,597745.0
2008-01-29,18.18,240398.0
2008-01-28,18.1,307730.0
2008-01-25,17.83,310282.0
2008-01-24,17.67,484503.0
2008-01-23,16.47,607906.0
2008-01-22,17.0,755113.0
2008-01-21,16.88,226086.0
2008-01-18,17.79,442335.0
2008-01-17,18.22,414268.0
2008-01-16,18.85,326167.0
2008-01-15,18.81,307649.0
2008-01-14,19.12,332502.0
2008-01-11,18.95,258907.0
2008-01-10,18.86,322265.0
2008-01-09,19.05,341962.0
2008-01-08,18.98,337980.0
2008-01-07,19.2,589902.0
2008-01-04,19.71,161466.0
2008-01-03,19.99,361021.0
2008-01-02,19.57,249856.0
2007-12-31,19.0,130420.0
2007-12-28,18.89,201030.0
2007-12-27,18.65,128111.0
2007-12-24,18.7,48699.0
2007-12-21,18.72,255392.0
2007-12-20,18.63,132865.0
2007-12-19,18.7,197821.0
2007-12-18,18.81,310763.0
2007-12-17,18.55,292645.0
2007-12-14,18.79,144760.0
2007-12-13,18.91,204053.0
2007-12-12,19.26,141960.0
2007-12-11,18.8,115550.0
2007-12-10,19.0,223932.0
2007-12-07,18.95,196333.0
2007-12-06,19.1,167985.0
2007-12-05,19.23,308483.0
2007-12-04,18.5,173085.0
2007-12-03,18.34,141986.0
2007-11-30,18.79,415330.0
2007-11-29,18.2,282983.0
2007-11-28,18.37,176957.0
2007-11-27,18.36,279690.0
2007-11-26,18.65,142676.0
2007-11-23,18.65,120040.0
2007-11-22,18.45,92454.0
2007-11-21,18.2,238652.0
2007-11-20,18.55,225366.0
2007-11-19,18.25,182075.0
2007-11-16,18.54,315018.0
2007-11-15,18.51,411585.0
2007-11-14,19.0,238055.0
2007-11-13,18.77,431465.0
2007-11-12,18.95,357476.0
2007-11-09,19.25,318729.0
2007-11-08,19.57,387514.0
2007-11-07,19.52,312657.0
2007-11-06,19.68,176760.0
2007-11-05,19.79,266969.0
2007-11-02,20.13,259210.0
2007-11-01,20.3,180470.0
2007-10-31,20.26,271808.0
2007-10-30,19.59,212632.0
2007-10-29,20.06,407778.0
2007-10-26,20.19,1002764.0
2007-10-25,20.63,170625.0
2007-10-24,20.23,229896.0
2007-10-23,20.15,353073.0
2007-10-22,20.0,269319.0
2007-10-19,20.01,297653.0
2007-10-18,20.6,390643.0
2007-10-17,20.43,545854.0
2007-10-16,20.1,420159.0
2007-10-15,19.7,184890.0
2007-10-12,19.47,290290.0
2007-10-11,19.4,408396.0
2007-10-10,19.38,175991.0
2007-10-09,19.49,313361.0
2007-10-05,19.79,204805.0
2007-10-04,19.85,319262.0
2007-10-03,19.63,426892.0
2007-10-02,19.9,724188.0
2007-10-01,20.24,477325.0
2007-09-28,20.13,839356.0
2007-09-27,20.25,1438117.0
2007-09-26,19.44,309999.0
2007-09-25,19.63,493847.0
2007-09-24,19.13,474369.0
2007-09-21,18.32,300487.0
2007-09-20,18.57,172261.0
2007-09-19,18.86,165147.0
2007-09-18,19.29,248223.0
2007-09-17,19.34,208618.0
2007-09-14,19.08,114654.0
2007-09-13,19.2,365637.0
2007-09-12,19.1,333344.0
2007-09-11,18.89,240396.0
2007-09-10,18.84,327568.0
2007-09-07,18.78,164597.0
2007-09-06,18.75,296130.0
2007-09-05,18.55,129891.0
2007-09-04,18.49,359684.0
2007-08-31,18.34,271611.0
2007-08-30,17.99,295779.0
2007-08-29,18.21,443525.0
2007-08-28,18.04,200114.0
2007-08-27,18.14,246965.0
2007-08-24,18.26,428039.0
2007-08-23,17.7,272198.0
2007-08-22,17.15,693504.0
2007-08-21,16.71,325417.0
2007-08-20,16.9,297617.0
2007-08-17,17.15,1091514.0
2007-08-16,17.02,523484.0
2007-08-15,17.58,325103.0
2007-08-14,17.9,681267.0
2007-08-13,18.23,545793.0
2007-08-10,18.53,765940.0
2007-08-09,18.77,660943.0
2007-08-08,19.18,298567.0
2007-08-07,19.16,365340.0
2007-08-03,20.0,398751.0
2007-08-02,20.0,305445.0
2007-08-01,20.25,350785.0
2007-07-31,20.65,284574.0
2007-07-30,20.32,388001.0
2007-07-27,20.41,993157.0
2007-07-26,20.45,391736.0
2007-07-25,20.61,687608.0
2007-07-24,20.17,579920.0
2007-07-23,20.6,559380.0
2007-07-20,21.0,495630.0
2007-07-19,21.14,659011.0
2007-07-18,21.18,1078200.0
2007-07-17,21.26,397144.0
2007-07-16,21.02,391962.0
2007-07-13,21.26,332843.0
2007-07-12,21.23,477748.0
2007-07-11,21.29,349634.0
2007-07-10,21.2,249993.0
2007-07-09,21.37,525458.0
2007-07-06,21.25,204227.0
2007-07-05,21.24,211086.0
2007-07-04,21.3,182478.0
2007-07-03,21.26,155520.0
2007-06-29,21.34,310140.0
2007-06-28,20.95,366169.0
2007-06-27,20.9,349721.0
2007-06-26,21.1,161909.0
2007-06-25,21.32,251988.0
2007-06-22,21.35,233683.0
2007-06-21,21.38,322985.0
2007-06-20,21.23,335781.0
2007-06-19,21.2,303178.0
2007-06-18,21.11,553417.0
2007-06-15,20.78,333156.0
2007-06-14,20.9,464973.0
2007-06-13,20.85,280693.0
2007-06-12,20.71,241757.0
2007-06-11,21.06,184087.0
2007-06-08,20.83,383137.0
2007-06-07,21.08,311223.0
2007-06-06,21.39,361338.0
2007-06-05,21.45,330088.0
2007-06-04,21.7,338033.0
2007-06-01,21.41,145209.0
2007-05-31,21.5,271766.0
2007-05-30,21.38,506805.0
2007-05-29,21.7,207998.0
2007-05-28,22.4,170626.0
2007-05-25,22.6,360233.0
2007-05-24,22.48,424735.0
2007-05-23,22.55,466235.0
2007-05-22,22.27,467834.0
2007-05-18,22.09,210473.0
2007-05-17,21.9,282420.0
2007-05-16,21.35,146812.0
2007-05-15,21.18,334509.0
2007-05-14,21.25,241446.0
2007-05-11,21.22,228429.0
2007-05-10,20.99,218543.0
2007-05-09,21.17,204490.0
2007-05-08,21.5,149742.0
2007-05-07,21.63,133191.0
2007-05-04,21.59,143638.0
2007-05-03,21.5,368420.0
2007-05-02,21.3,169101.0
2007-05-01,21.14,158226.0
2007-04-30,21.0,273329.0
2007-04-27,21.5,527099.0
2007-04-26,20.76,144594.0
2007-04-25,20.97,246698.0
2007-04-24,20.77,350743.0
2007-04-23,20.71,185995.0
2007-04-20,20.59,137748.0
2007-04-19,20.39,356388.0
2007-04-18,20.53,211432.0
2007-04-17,20.77,664325.0
2007-04-16,20.68,732395.0
2007-04-13,20.9,495642.0
2007-04-12,20.8,381046.0
2007-04-11,20.49,322068.0
2007-04-10,20.58,249312.0
2007-04-09,20.52,211448.0
2007-04-05,20.78,152417.0
2007-04-04,20.56,1670188.0
2007-04-03,20.53,344684.0
2007-04-02,20.74,457913.0
2007-03-30,20.32,248125.0
2007-03-29,20.95,428749.0
2007-03-28,20.95,353436.0
2007-03-27,20.93,476665.0
2007-03-26,20.78,227186.0
2007-03-23,20.6,541294.0
2007-03-22,20.5,309754.0
2007-03-21,20.4,134823.0
2007-03-20,19.76,124937.0
2007-03-19,19.75,239106.0
2007-03-16,19.47,242741.0
2007-03-15,19.68,267471.0
2007-03-14,19.11,335396.0
2007-03-13,19.11,426127.0
2007-03-12,19.23,342573.0
2007-03-09,19.75,154021.0
2007-03-08,19.84,198507.0
2007-03-07,19.99,218346.0
2007-03-06,19.76,271938.0
2007-03-05,19.9,219446.0
2007-03-02,20.51,212117.0
2007-03-01,20.71,443435.0
2007-02-28,20.67,678817.0
2007-02-27,20.7,322221.0
2007-02-26,21.01,109279.0
2007-02-23,21.07,149424.0
2007-02-22,21.14,364095.0
2007-02-21,20.84,336572.0
2007-02-20,20.6,578602.0
2007-02-19,20.56,97436.0
2007-02-16,20.8,208221.0
2007-02-15,20.9,279784.0
2007-02-14,20.57,441215.0
2007-02-13,20.15,371200.0
2007-02-12,19.99,374221.0
2007-02-09,20.02,244022.0
2007-02-08,20.06,295784.0
2007-02-07,20.0,284774.0
2007-02-06,19.8,260951.0
2007-02-05,19.89,546654.0
2007-02-02,20.11,195662.0
2007-02-01,20.04,337498.0
2007-01-31,20.1,620268.0
2007-01-30,20.11,281326.0
2007-01-29,20.01,614307.0
2007-01-26,19.83,1184950.0
2007-01-25,19.88,221863.0
2007-01-24,20.25,344367.0
2007-01-23,20.54,774488.0
2007-01-22,20.21,175548.0
2007-01-19,20.15,296013.0
2007-01-18,20.42,327431.0
2007-01-17,20.55,197325.0
2007-01-16,20.3,209757.0
2007-01-15,20.47,96196.0
2007-01-12,20.17,202070.0
2007-01-11,19.6,502908.0
2007-01-10,19.72,264013.0
2007-01-09,19.9,458891.0
2007-01-08,20.53,383371.0
2007-01-05,20.23,623778.0
2007-01-04,20.13,510194.0
2007-01-03,20.9,624610.0
2007-01-02,21.85,43969.0
2006-12-29,22.28,116081.0
2006-12-28,22.13,111958.0
2006-12-27,22.28,98565.0
2006-12-22,22.59,118298.0
2006-12-21,22.47,249859.0
2006-12-20,22.64,203585.0
2006-12-19,22.27,221420.0
2006-12-18,22.11,317191.0
2006-12-15,22.8,419340.0
2006-12-14,22.62,280878.0
2006-12-13,21.81,297055.0
2006-12-12,21.88,680076.0
2006-12-11,22.18,433755.0
2006-12-08,22.93,704049.0
2006-12-07,22.73,340398.0
2006-12-06,22.19,419945.0
2006-12-05,22.62,269931.0
2006-12-04,22.41,288499.0
2006-12-01,22.86,201657.0
2006-11-30,23.13,230324.0
2006-11-29,22.55,448787.0
2006-11-28,21.83,193326.0
2006-11-27,21.45,240101.0
2006-11-24,21.55,110068.0
2006-11-23,21.97,59220.0
2006-11-22,21.95,440736.0
2006-11-21,22.03,396370.0
2006-11-20,21.27,300264.0
2006-11-17,20.95,431577.0
2006-11-16,20.16,986795.0
2006-11-15,20.3,741794.0
2006-11-14,19.03,673087.0
2006-11-13,19.62,1025603.0
2006-11-10,21.11,473659.0
2006-11-09,21.3,569481.0
2006-11-08,21.0,921173.0
2006-11-07,21.1,752504.0
2006-11-06,21.49,776320.0
2006-11-03,20.37,1329127.0
2006-11-02,19.45,1739714.0
2006-11-01,20.46,1525763.0
2006-10-31,24.4,458577.0
2006-10-30,24.04,287579.0
2006-10-27,24.71,176979.0
2006-10-26,25.05,192561.0
2006-10-25,25.41,265288.0
2006-10-24,24.9,265885.0
2006-10-23,24.37,1636355.0
2006-10-20,24.16,282950.0
2006-10-19,24.06,241972.0
2006-10-18,23.8,472511.0
2006-10-17,24.08,694212.0
2006-10-16,23.95,518631.0
2006-10-13,23.4,517511.0
2006-10-12,21.91,458331.0
2006-10-11,21.4,675045.0
2006-10-10,21.58,973135.0
2006-10-06,21.06,400943.0
2006-10-05,21.41,1102434.0
2006-10-04,20.35,1190226.0
2006-10-03,20.72,743223.0
2006-10-02,22.52,208446.0
2006-09-29,23.35,302206.0
2006-09-28,23.04,345555.0
2006-09-27,22.53,291673.0
2006-09-26,22.45,537797.0
2006-09-25,22.55,723030.0
2006-09-22,22.45,353020.0
2006-09-21,22.68,607951.0
2006-09-20,22.25,407592.0
2006-09-19,23.25,440589.0
2006-09-18,23.79,454775.0
2006-09-15,23.05,448978.0
2006-09-14,23.3,515816.0
2006-09-13,24.0,940597.0
2006-09-12,22.73,1022918.0
2006-09-11,23.1,1170850.0
2006-09-08,24.15,448528.0
2006-09-07,24.7,598120.0
2006-09-06,25.28,711950.0
2006-09-05,26.15,654886.0
2006-09-01,27.0,292683.0
2006-08-31,26.76,394986.0
2006-08-30,26.53,360247.0
2006-08-29,26.96,482328.0
2006-08-28,27.6,299068.0
2006-08-25,28.0,433352.0
2006-08-24,27.72,327098.0
2006-08-23,26.85,343834.0
2006-08-22,26.83,434220.0
2006-08-21,26.63,343383.0
2006-08-18,26.09,226392.0
2006-08-17,25.92,209437.0
2006-08-16,26.44,388859.0
2006-08-15,26.22,315665.0
2006-08-14,25.9,314798.0
2006-08-11,25.79,205114.0
2006-08-10,25.45,323847.0
2006-08-09,25.7,193287.0
2006-08-08,25.78,272756.0
2006-08-04,25.29,306112.0
2006-08-03,25.48,275484.0
2006-08-02,25.88,447588.0
2006-08-01,25.85,481027.0
2006-07-31,24.83,405955.0
2006-07-28,24.26,181661.0
2006-07-27,24.33,213196.0
2006-07-26,24.9,224730.0
2006-07-25,24.7,389327.0
2006-07-24,23.88,124893.0
2006-07-21,23.45,183029.0
2006-07-20,23.87,240727.0
2006-07-19,24.25,151280.0
2006-07-18,24.45,243625.0
2006-07-17,24.45,316239.0
2006-07-14,24.63,430656.0
2006-07-13,24.15,239821.0
2006-07-12,23.85,324714.0
2006-07-11,23.7,432586.0
2006-07-10,23.14,199765.0
2006-07-07,23.58,196751.0
2006-07-06,23.9,277558.0
2006-07-05,23.75,272457.0
2006-07-04,24.16,245658.0
2006-06-30,24.2,225608.0
2006-06-29,23.9,230865.0
2006-06-28,22.97,232859.0
2006-06-27,22.82,223621.0
2006-06-26,22.38,202809.0
2006-06-23,22.3,320359.0
2006-06-22,22.22,228906.0
2006-06-21,22.32,309394.0
2006-06-20,22.35,161087.0
2006-06-19,22.5,243401.0
2006-06-16,23.09,545675.0
2006-06-15,23.38,477505.0
2006-06-14,22.3,627338.0
2006-06-13,21.79,378828.0
2006-06-12,23.4,618410.0
2006-06-09,24.05,472381.0
2006-06-08,23.4,543478.0
2006-06-07,23.61,426091.0
2006-06-06,24.83,296593.0
2006-06-05,24.7,477252.0
2006-06-02,24.6,317735.0
2006-06-01,24.05,139716.0
2006-05-31,24.0,404825.0
2006-05-30,23.75,319089.0
2006-05-29,23.6,122172.0
2006-05-26,23.86,235804.0
2006-05-25,23.99,308760.0
2006-05-24,23.11,363244.0
2006-05-23,23.58,402444.0
2006-05-19,22.39,347328.0
2006-05-18,22.68,378624.0
2006-05-17,22.39,351577.0
2006-05-16,22.97,303844.0
2006-05-15,22.6,335716.0
2006-05-12,23.1,371936.0
2006-05-11,23.93,417515.0
2006-05-10,23.46,684206.0
2006-05-09,22.72,284980.0
2006-05-08,22.37,401304.0
2006-05-05,21.83,167974.0
2006-05-04,21.26,124051.0
2006-05-03,21.45,286323.0
2006-05-02,21.55,211284.0
2006-05-01,21.46,309966.0
2006-04-28,21.02,246226.0
2006-04-27,20.97,542574.0
2006-04-26,21.15,295035.0
2006-04-25,21.36,433571.0
2006-04-24,21.3,319317.0
2006-04-21,20.96,158978.0
2006-04-20,20.6,554359.0
2006-04-19,20.95,957540.0
2006-04-18,20.66,591543.0
2006-04-17,20.4,283105.0
2006-04-13,20.4,226422.0
2006-04-12,20.42,520139.0
2006-04-11,20.4,558595.0
2006-04-10,20.32,479093.0
2006-04-07,20.01,247056.0
2006-04-06,20.15,121902.0
2006-04-05,19.95,322674.0
2006-04-04,19.93,428175.0
2006-04-03,20.22,259395.0
2006-03-31,20.21,179763.0
2006-03-30,20.48,274552.0
2006-03-29,20.55,198139.0
2006-03-28,20.69,254168.0
2006-03-27,20.51,421532.0
2006-03-24,20.45,271990.0
2006-03-23,20.35,270016.0
2006-03-22,19.98,435775.0
2006-03-21,19.3,186280.0
2006-03-20,19.54,274335.0
2006-03-17,20.04,714076.0
2006-03-16,19.74,373861.0
2006-03-15,19.58,457096.0
2006-03-14,19.59,397882.0
2006-03-13,19.39,898342.0
2006-03-10,18.81,384137.0
2006-03-09,18.95,692933.0
2006-03-08,19.59,373892.0
2006-03-07,19.5,141032.0
